1936 4
  2.49575 7.88788 19.42832 -0.35662 0.69372 0.62575 1 0.6612
  2.55310 7.31625 8.82464 -0.75001 0.04808 0.65968 1 0.7728
  2.41565 8.68617 34.23670 -0.32588 -0.64276 0.69330 1 0.4551
  2.51639 7.68216 15.61217 -0.47730 0.61402 0.62862 1 0.6093
  2.34745 9.36595 46.84681 0.51398 0.57920 0.63274 1 0.4765
  2.47752 8.06960 22.79937 0.55833 -0.45558 0.69334 1 0.7173
  2.45745 8.26956 26.50857 -0.51878 0.57625 0.63151 1 0.6848
  2.55953 7.25220 7.63648 -0.55767 0.54206 0.62863 1 0.4673
  2.53212 7.52534 12.70321 -0.63620 0.43332 0.63834 1 0.6662
  2.44129 8.43064 29.49672 -0.11719 -0.70376 0.70071 1 0.5607
  2.46958 8.14872 24.26691 0.50877 0.58270 0.63373 1 0.5173
  2.32139 9.62566 51.66429 -0.65758 0.40300 0.63653 1 0.4967
  2.46566 8.18775 24.99092 0.40960 0.65976 0.63003 1 0.5599
  2.38163 9.02528 40.52725 0.23128 -0.67322 0.70234 1 0.6409
  2.56008 7.24670 7.53446 0.35231 0.69294 0.62906 1 0.6219
  2.28003 10.03788 59.31107 0.70571 0.27410 0.65333 1 0.6086
  2.46650 8.17943 24.83661 0.70687 0.26845 0.65443 1 0.6611
  2.41512 8.69144 34.33458 -0.73560 -0.13477 0.66388 1 0.4597
  2.54721 7.37502 9.91471 0.10716 0.77688 0.62046 1 0.4949
  2.40796 8.76287 35.65954 0.74267 0.10702 0.66105 1 0.5341
  2.45028 8.34104 27.83454 0.59869 -0.40481 0.69116 1 0.7493
  2.58841 6.96438 2.29736 0.68625 -0.25895 0.67971 1 0.5045
  2.45807 8.26340 26.39426 0.51796 0.57641 0.63203 1 0.4523
  2.54013 7.44559 11.22381 -0.69147 0.33839 0.63825 1 0.4504
  2.31125 9.72667 53.53805 -0.18858 -0.69394 0.69490 1 0.4125
  2.59487 6.89999 1.10285 -0.70981 0.29072 0.64160 1 0.4743
  2.31237 9.71550 53.33100 -0.48311 -0.53631 0.69209 1 0.7199
  2.41837 8.65906 33.73392 -0.58773 0.51006 0.62802 1 0.4160
  2.57865 7.06160 4.10086 0.73925 0.12173 0.66234 1 0.6483
  2.43090 8.53423 31.41830 -0.70577 -0.21902 0.67373 1 0.7157
  2.59020 6.94650 1.96572 0.48013 0.60370 0.63641 1 0.7762
  2.33249 9.51500 49.61152 0.37718 0.67934 0.62947 1 0.5947
  2.59015 6.94699 1.97470 -0.59796 0.49429 0.63097 1 0.4669
  2.30849 9.75426 54.04992 0.65981 -0.30924 0.68485 1 0.6286
  2.46381 8.20618 25.33292 -0.25936 0.73851 0.62236 1 0.5694
  2.54781 7.36897 9.80263 0.71658 0.24572 0.65279 1 0.5088
  2.45223 8.32158 27.47360 0.16687 0.76452 0.62263 1 0.5397
  2.45812 8.26290 26.38502 -0.59955 -0.41514 0.68425 1 0.6637
  2.31790 9.66040 52.30871 -0.40613 0.67044 0.62094 1 0.4280
  2.55733 7.27412 8.04315 0.73900 0.11329 0.66412 1 0.7624
  2.57487 7.09935 4.80106 0.60449 0.47891 0.63658 1 0.4248
  2.33029 9.53695 50.01873 0.65956 -0.30795 0.68567 1 0.6948
  2.45775 8.26660 26.45375 0.59829 -0.41203 0.68723 1 0.4954
  2.58345 7.01383 3.21464 0.74045 -0.03540 0.67118 1 0.6754
  2.37926 9.04887 40.96491 0.56233 0.52735 0.63694 1 0.5149
  2.59084 6.94017 1.84824 0.23760 -0.67454 0.69896 1 0.4804
  2.43052 8.53800 31.48818 -0.68772 0.33362 0.64478 1 0.7897
  2.38401 9.00151 40.08632 0.69854 -0.22470 0.67938 1 0.5649
  2.52353 7.61095 14.29124 0.73119 -0.11755 0.67197 1 0.4921
  2.47265 8.11805 23.69812 0.24538 0.74362 0.62194 1 0.4628
  2.54783 7.36883 9.79992 -0.66589 0.38595 0.63846 1 0.5368
  2.50591 7.78656 17.54890 0.38662 0.67660 0.62669 1 0.4732
  2.42952 8.54796 31.67294 -0.69163 -0.26192 0.67308 1 0.5299
  2.28681 9.97032 58.05791 0.39584 -0.60306 0.69256 1 0.4013
  2.56934 7.15439 5.82212 -0.11953 -0.70752 0.69651 1 0.4225
  2.39486 8.89338 38.08050 -0.57866 -0.44302 0.68475 1 0.5915
  2.40416 8.80074 36.36200 -0.09876 0.77584 0.62315 1 0.6952
  2.29888 9.84995 55.82504 -0.55678 0.53825 0.63267 1 0.6345
  2.49495 7.89588 19.57681 0.43867 -0.56726 0.69698 1 0.5931
  2.49324 7.91286 19.89178 -0.67126 -0.30410 0.67597 1 0.5517
  2.49350 7.91026 19.84355 0.70242 0.29448 0.64799 1 0.4462
  2.51797 7.66643 15.32043 -0.66247 0.39484 0.63658 1 0.4846
  2.42766 8.56647 32.01636 -0.18701 -0.68897 0.70025 1 0.5985
  2.48947 7.95048 20.58964 0.12148 -0.69967 0.70406 1 0.7104
  2.57742 7.07391 4.32910 0.72694 -0.12289 0.67562 1 0.6599
  2.30763 9.76282 54.20869 0.26603 0.73530 0.62335 1 0.4880
  2.52815 7.56492 13.43740 0.62196 0.45396 0.63803 1 0.4251
  2.47085 8.13604 24.03170 -0.42502 -0.58212 0.69317 1 0.5969
  2.52414 7.60489 14.17885 -0.32721 0.71014 0.62340 1 0.5633
  2.43224 8.52087 31.17045 0.53576 0.55603 0.63544 1 0.5225
  2.33083 9.53152 49.91812 0.67006 -0.28929 0.68361 1 0.6147
  2.36848 9.15634 42.95838 -0.74566 0.16618 0.64527 1 0.4077
  2.52387 7.60765 14.23005 -0.56430 0.53132 0.63187 1 0.5689
  2.45116 8.33224 27.67135 -0.45149 -0.56585 0.68991 1 0.4978
  2.30208 9.81812 55.23456 0.42160 0.64901 0.63327 1 0.7375
  2.35631 9.27766 45.20892 -0.25510 -0.66985 0.69730 1 0.5242
  2.45280 8.31597 27.36957 0.55050 -0.47225 0.68843 1 0.4444
  2.30012 9.83768 55.59735 0.64234 0.41230 0.64608 1 0.6432
  2.35840 9.25680 44.82198 -0.67989 0.36290 0.63723 1 0.4564
  2.42334 8.60955 32.81547 -0.73549 -0.12199 0.66647 1 0.5845
  2.47831 8.06165 22.65188 0.03009 -0.70961 0.70396 1 0.6980
  2.58279 7.02041 3.33663 0.45901 -0.55743 0.69179 1 0.4277
  2.53319 7.51471 12.50609 -0.74051 0.15351 0.65428 1 0.7983
  2.53107 7.53587 12.89861 -0.55885 -0.46375 0.68748 1 0.6947
  2.54718 7.37531 9.92020 0.65174 -0.33611 0.67990 1 0.4077
  2.59641 6.88458 0.81713 -0.56110 0.53478 0.63181 1 0.5742
  2.32861 9.55365 50.32853 0.67038 -0.29102 0.68257 1 0.5540
  2.58315 7.01674 3.26857 0.70438 0.27446 0.65462 1 0.7032
  2.53346 7.51199 12.45566 0.21618 -0.67631 0.70419 1 0.7984
  2.53005 7.54598 13.08604 -0.06284 0.78113 0.62119 1 0.5727
  2.59105 6.93806 1.80921 -0.61039 -0.40443 0.68107 1 0.5245
  2.35970 9.24382 44.58112 -0.74536 0.14864 0.64988 1 0.5004
  2.33007 9.53912 50.05897 0.73487 -0.11126 0.66902 1 0.4233
  2.40523 8.79006 36.16391 0.15130 -0.69537 0.70254 1 0.6052
  2.45749 8.26921 26.50207 -0.10083 0.77708 0.62127 1 0.5761
  2.44799 8.36384 28.25757 -0.50412 -0.52653 0.68457 1 0.4204
  2.41368 8.70584 34.60164 0.28056 -0.65665 0.70007 1 0.5494
  2.41053 8.73726 35.18451 -0.04418 -0.71420 0.69855 1 0.4518
  2.34021 9.43810 48.18507 0.00849 -0.71410 0.69999 1 0.4847
  2.46002 8.24402 26.03477 -0.22074 -0.68460 0.69469 1 0.4218
  2.51069 7.73900 16.66672 -0.18070 -0.69149 0.69942 1 0.5478
  2.56176 7.23001 7.22477 0.64126 0.41820 0.64335 1 0.5186
  2.49184 7.92680 20.15043 -0.63355 -0.37256 0.67809 1 0.4843
  2.42379 8.60502 32.73145 -0.66516 -0.32261 0.67341 1 0.4357
  2.52808 7.56566 13.45119 -0.40636 -0.60076 0.68844 1 0.4076
  2.34510 9.38929 47.27974 0.66899 -0.29860 0.68066 1 0.4696
  2.47834 8.06137 22.64656 0.74597 0.07928 0.66125 1 0.4859
  2.35432 9.29750 45.57688 0.45807 0.62442 0.63267 1 0.5837
  2.39392 8.90280 38.25527 -0.04415 -0.71151 0.70129 1 0.5500
  2.44178 8.42574 29.40565 0.74413 -0.05927 0.66540 1 0.4062
  2.42969 8.54625 31.64121 0.64525 0.40425 0.64825 1 0.7980
  2.47945 8.05030 22.44122 -0.06547 0.78022 0.62207 1 0.6207
  2.59071 6.94147 1.87232 -0.40328 -0.60271 0.68855 1 0.4074
  2.38639 8.97783 39.64709 -0.23345 -0.67341 0.70144 1 0.7809
  2.38456 8.99603 39.98475 0.02136 -0.71679 0.69696 1 0.4066
  2.30317 9.80729 55.03356 0.42580 -0.57515 0.69850 1 0.6696
  2.58350 7.01332 3.20516 -0.71634 -0.19140 0.67098 1 0.6239
  2.35680 9.27271 45.11720 -0.72082 -0.17265 0.67128 1 0.7274
  2.35752 9.26558 44.98492 0.35453 0.69393 0.62671 1 0.5105
  2.31667 9.67266 52.53631 0.23890 0.74579 0.62187 1 0.4649
  2.40601 8.78230 36.01988 0.72532 0.20729 0.65647 1 0.5765
  2.28813 9.95716 57.81373 -0.22679 -0.68318 0.69414 1 0.4129
  2.32113 9.62827 51.71270 -0.75712 0.05925 0.65059 1 0.4008
  2.37184 9.12287 42.33763 -0.71471 -0.21434 0.66577 1 0.4044
  2.46092 8.23502 25.86782 -0.17730 0.76518 0.61893 1 0.4751
  2.40350 8.80726 36.48301 -0.70878 0.29209 0.64212 1 0.4927
  2.52062 7.64003 14.83071 0.22722 -0.67460 0.70234 1 0.6378
  2.37981 9.04340 40.86343 -0.62721 -0.37441 0.68296 1 0.7563
  2.35217 9.31890 45.97398 -0.34978 0.69801 0.62485 1 0.6131
  2.40301 8.81221 36.57478 0.06462 0.78459 0.61664 1 0.4139
  2.41705 8.67221 33.97783 0.65839 0.38734 0.64536 1 0.5289
  2.39942 8.84799 37.23848 -0.10817 -0.70282 0.70310 1 0.7206
  2.49197 7.92549 20.12610 -0.61623 0.46141 0.63825 1 0.7869
  2.50529 7.79282 17.66502 0.72897 0.17923 0.66067 1 0.7796
  2.55513 7.29605 8.44991 0.30794 0.71585 0.62668 1 0.5708
  2.50394 7.80624 17.91388 -0.37932 -0.61438 0.69185 1 0.4648
  2.29268 9.91176 56.97162 -0.49961 0.60092 0.62393 1 0.4227
  2.58310 7.01728 3.27859 0.36145 -0.61560 0.70028 1 0.6658
  2.39592 8.88287 37.88557 0.23071 -0.67944 0.69652 1 0.4150
  2.41885 8.65428 33.64522 -0.47709 0.61773 0.62514 1 0.4717
  2.29012 9.93735 57.44623 -0.05313 0.78521 0.61694 1 0.4343
  2.45838 8.26034 26.33759 0.68120 0.33554 0.65068 1 0.6614
  2.37854 9.05608 41.09866 -0.51948 -0.50371 0.69023 1 0.7286
  2.27875 10.05059 59.54684 0.21258 0.75333 0.62233 1 0.4960
  2.50939 7.75189 16.90582 -0.60069 0.48621 0.63464 1 0.5976
  2.29144 9.92410 57.20055 0.07447 -0.70673 0.70355 1 0.6592
  2.33842 9.45589 48.51517 0.06701 -0.71133 0.69966 1 0.4698
  2.56004 7.24709 7.54169 0.44625 -0.55982 0.69819 1 0.7027
  2.39146 8.92730 38.70969 0.59386 -0.41170 0.69126 1 0.7254
  2.36540 9.18706 43.52838 -0.42795 -0.58281 0.69079 1 0.4925
  2.28084 10.02983 59.16186 -0.07985 0.78089 0.61954 1 0.5055
  2.35957 9.24510 44.60492 0.65841 0.38178 0.64865 1 0.7088
  2.31605 9.67889 52.65178 0.74674 -0.02150 0.66477 1 0.4346
  2.32030 9.63648 51.86502 0.73371 -0.10375 0.67150 1 0.5009
  2.56878 7.16003 5.92664 -0.32789 -0.64257 0.69252 1 0.4365
  2.32986 9.54127 50.09892 0.22016 0.75289 0.62023 1 0.4358
  2.32973 9.54251 50.12198 0.30761 -0.64258 0.70176 1 0.6908
  2.35074 9.33311 46.23761 0.63411 -0.36584 0.68123 1 0.4043
  2.52363 7.60995 14.27269 0.08573 -0.70517 0.70384 1 0.6832
  2.42582 8.58482 32.35662 -0.67395 0.36889 0.64008 1 0.5712
  2.54383 7.40864 10.53839 -0.08440 0.78239 0.61705 1 0.4371
  2.32811 9.55864 50.42111 0.51153 0.57697 0.63674 1 0.6615
  2.48921 7.95305 20.63736 -0.47114 0.62567 0.62174 1 0.4033
  2.51972 7.64893 14.99581 0.57958 0.50416 0.64025 1 0.6086
  2.36771 9.16403 43.10118 -0.18517 0.76535 0.61641 1 0.4155
  2.58640 6.98437 2.66809 0.63193 0.42763 0.64638 1 0.7408
  2.55506 7.29672 8.46226 -0.55363 -0.47505 0.68398 1 0.4820
  2.38983 8.94354 39.01102 0.19642 0.75817 0.62177 1 0.4890
  2.32166 9.62295 51.61401 0.46580 0.61999 0.63138 1 0.5135
  2.58110 7.03724 3.64895 -0.18086 0.76076 0.62333 1 0.6794
  2.42614 8.58162 32.29724 0.41855 -0.58000 0.69887 1 0.6814
  2.41388 8.70387 34.56515 0.38067 0.67969 0.62699 1 0.4887
  2.45290 8.31490 27.34959 0.48357 0.60289 0.63457 1 0.6189
  2.49942 7.85127 18.74933 0.65431 -0.32091 0.68476 1 0.5873
  2.50004 7.84509 18.63462 0.68985 -0.25295 0.67832 1 0.4698
  2.48319 8.01302 21.74975 0.66633 -0.30024 0.68253 1 0.5315
  2.37279 9.11337 42.16127 -0.66611 0.38120 0.64108 1 0.6727
  2.59822 6.86663 0.48410 -0.73433 0.20330 0.64764 1 0.5243
  2.31847 9.65480 52.20487 -0.34054 -0.63368 0.69462 1 0.5139
  2.29799 9.85883 55.98974 0.05592 0.78047 0.62269 1 0.6187
  2.40426 8.79970 36.34267 -0.75132 -0.06027 0.65718 1 0.4029
  2.52748 7.57162 13.56174 -0.00086 -0.71123 0.70296 1 0.6295
  2.48583 7.98673 21.26212 0.63503 -0.35599 0.68557 1 0.5401
  2.36111 9.22981 44.32132 -0.30637 0.72179 0.62060 1 0.4762
  2.41733 8.66948 33.92710 0.74329 -0.04381 0.66754 1 0.4757
  2.40799 8.76255 35.65358 0.33640 0.69968 0.63030 1 0.7597
  2.45668 8.27726 26.65144 -0.20765 0.75655 0.62009 1 0.5030
  2.36418 9.19913 43.75222 -0.12745 -0.70048 0.70220 1 0.6647
  2.58556 6.99278 2.82421 0.05497 0.78000 0.62336 1 0.6640
  2.31612 9.67821 52.63911 0.74064 0.12574 0.66003 1 0.5340
  2.48056 8.03929 22.23696 0.74639 0.04635 0.66389 1 0.5161
  2.51173 7.72864 16.47437 0.14546 -0.70182 0.69734 1 0.4166
  2.57937 7.05451 3.96920 0.73446 0.15187 0.66144 1 0.7078
  2.57075 7.14036 5.56180 -0.71991 0.26026 0.64342 1 0.4816
  2.38606 8.98115 39.70856 0.03029 0.78382 0.62024 1 0.5153
  2.45879 8.25623 26.26135 -0.43431 0.64735 0.62635 1 0.5704
  2.47723 8.07241 22.85147 0.74545 0.07282 0.66257 1 0.5202
  2.29259 9.91270 56.98893 0.12133 -0.69954 0.70422 1 0.7254
  2.55821 7.26533 7.88005 -0.32319 -0.64411 0.69330 1 0.4529
  2.41386 8.70406 34.56862 -0.15494 0.76866 0.62061 1 0.5376
  2.53056 7.54097 12.99320 -0.72750 -0.14918 0.66969 1 0.7020
  2.50072 7.83830 18.50874 -0.00058 -0.71436 0.69977 1 0.4791
  2.33705 9.46960 48.76942 0.26921 0.73259 0.62517 1 0.5518
  2.45108 8.33304 27.68611 -0.35705 -0.62571 0.69354 1 0.4941
  2.39649 8.87718 37.77996 -0.32294 0.71080 0.62487 1 0.6511
  2.49789 7.86653 19.03239 0.74389 -0.05903 0.66569 1 0.4120
  2.43645 8.47889 30.39163 -0.63966 0.43904 0.63093 1 0.4041
  2.54362 7.41073 10.57714 0.06159 -0.70883 0.70269 1 0.5999
  2.33174 9.52249 49.75063 -0.72199 -0.18024 0.66802 1 0.5105
  2.29802 9.85856 55.98471 -0.06445 -0.70699 0.70428 1 0.7935
  2.39242 8.91767 38.53111 0.41317 0.65435 0.63333 1 0.7779
  2.42244 8.61848 32.98114 -0.72607 -0.16708 0.66701 1 0.5007
  2.58804 6.96805 2.36552 0.73514 -0.09622 0.67105 1 0.4993
  2.35040 9.33657 46.30170 -0.09463 -0.70694 0.70092 1 0.5568
  2.53177 7.52882 12.76781 0.69464 0.30444 0.65176 1 0.6164
  2.36649 9.17612 43.32527 0.51062 -0.50711 0.69434 1 0.6058
  2.51319 7.71401 16.20316 -0.74358 0.14041 0.65374 1 0.6808
  2.58404 7.00791 3.10485 -0.62499 -0.38873 0.67696 1 0.4303
  2.37942 9.04731 40.93601 -0.50872 -0.51532 0.68967 1 0.6307
  2.52285 7.61779 14.41815 -0.74524 0.12606 0.65477 1 0.7031
  2.43258 8.51742 31.10642 0.73766 -0.05785 0.67269 1 0.7016
  2.31357 9.70361 53.11043 0.70098 -0.22443 0.67695 1 0.4728
  2.30245 9.81446 55.16667 -0.74651 -0.06097 0.66257 1 0.5570
  2.31553 9.68407 52.74783 -0.74283 0.14807 0.65290 1 0.6486
  2.39613 8.88077 37.84663 0.46316 0.62052 0.63280 1 0.5781
  2.41777 8.66506 33.84514 0.12598 0.77068 0.62465 1 0.6958
  2.54744 7.37266 9.87102 0.19313 0.76195 0.61817 1 0.4066
  2.59803 6.86848 0.51832 -0.06404 0.78081 0.62148 1 0.5873
  2.28392 9.99911 58.59192 0.74730 0.00971 0.66441 1 0.4681
  2.35091 9.33147 46.20709 0.57837 0.50667 0.63935 1 0.5672
  2.40376 8.80471 36.43570 0.73555 0.16228 0.65775 1 0.5225
  2.53564 7.49032 12.05361 -0.65860 -0.32292 0.67969 1 0.7248
  2.47581 8.08657 23.11411 -0.31785 -0.64065 0.69895 1 0.7530
  2.45829 8.26121 26.35377 -0.21495 0.75458 0.62001 1 0.4979
  2.31814 9.65805 52.26526 -0.28660 0.73143 0.61876 1 0.4385
  2.56789 7.16885 6.09026 -0.61998 0.46785 0.62987 1 0.4112
  2.50919 7.75392 16.94340 0.62677 -0.36367 0.68914 1 0.7536
  2.54861 7.36106 9.65590 0.70826 0.26096 0.65594 1 0.7578
  2.41589 8.68383 34.19329 0.21077 0.75357 0.62267 1 0.5084
  2.51128 7.73305 16.55619 0.72525 -0.14393 0.67328 1 0.4895
  2.34820 9.35849 46.70841 0.31576 0.71604 0.62256 1 0.4320
  2.57927 7.05541 3.98606 -0.34235 0.70536 0.62070 1 0.4593
  2.39513 8.89067 38.03026 -0.72900 0.21594 0.64956 1 0.6664
  2.34800 9.36040 46.74374 0.31185 0.71390 0.62697 1 0.5793
  2.32685 9.57125 50.65501 0.68373 -0.26266 0.68082 1 0.5408
  2.49638 7.88160 19.31196 0.73633 -0.10791 0.66797 1 0.4060
  2.54879 7.35919 9.62121 -0.09532 0.77641 0.62298 1 0.6822
  2.35650 9.27577 45.17389 0.55871 -0.46406 0.68739 1 0.4296
  2.59698 6.87898 0.71320 0.14260 -0.69867 0.70109 1 0.5280
  2.54829 7.36421 9.71426 0.68533 -0.25456 0.68229 1 0.6457
  2.35784 9.26235 44.92501 -0.08383 0.78362 0.61556 1 0.4077
  2.53934 7.45338 11.36833 -0.27648 0.73240 0.62221 1 0.5506
  2.45475 8.29652 27.00871 -0.58806 0.50158 0.63451 1 0.6364
  2.31610 9.67836 52.64195 0.60103 0.47503 0.64273 1 0.6621
  2.53335 7.51312 12.47645 -0.54863 -0.48263 0.68270 1 0.4363
  2.32290 9.61064 51.38568 -0.59246 -0.42380 0.68512 1 0.6931
  2.47717 8.07307 22.86370 0.00388 -0.71648 0.69759 1 0.4212
  2.55875 7.25997 7.78066 0.63119 -0.36076 0.68663 1 0.5790
  2.58703 6.97813 2.55242 -0.49909 0.59616 0.62889 1 0.5772
  2.56717 7.17602 6.22337 -0.30319 0.72171 0.62227 1 0.5343
  2.59684 6.88031 0.73785 -0.62348 0.45582 0.63522 1 0.5496
  2.44921 8.35172 28.03262 -0.13916 0.76878 0.62419 1 0.7795
  2.59227 6.92589 1.58340 -0.46738 -0.55439 0.68862 1 0.4790
  2.55531 7.29422 8.41587 0.55731 0.52902 0.63995 1 0.6911
  2.47518 8.09289 23.23139 -0.06420 -0.70968 0.70159 1 0.5746
  2.28115 10.02667 59.10312 0.66542 -0.30669 0.68056 1 0.4553
  2.56758 7.17199 6.14862 0.31155 -0.64581 0.69704 1 0.4583
  2.44803 8.36343 28.24994 -0.18632 0.76559 0.61575 1 0.4036
  2.28292 10.00909 58.77704 -0.72422 0.23467 0.64842 1 0.6542
  2.39217 8.92022 38.57841 0.63231 0.43082 0.64388 1 0.5746
  2.42928 8.55034 31.71707 0.27742 0.73350 0.62050 1 0.4130
  2.58058 7.04242 3.74504 0.54330 0.54655 0.63727 1 0.5804
  2.57848 7.06333 4.13298 0.54772 0.54845 0.63183 1 0.4110
  2.39387 8.90323 38.26324 0.60467 0.47149 0.64193 1 0.5960
  2.53338 7.51280 12.47057 -0.59588 -0.42815 0.67942 1 0.4345
  2.56258 7.22181 7.07277 0.55160 0.53824 0.63721 1 0.5533
  2.38710 8.97070 39.51483 0.72801 0.20010 0.65572 1 0.5242
  2.43896 8.45389 29.92784 0.73105 0.19760 0.65309 1 0.4395
  2.29014 9.93716 57.44263 -0.09591 0.77811 0.62077 1 0.5528
  2.32987 9.54117 50.09705 0.35525 -0.61851 0.70088 1 0.7047
  2.37355 9.10581 42.02103 0.22494 0.74918 0.62300 1 0.5093
  2.54470 7.39996 10.37736 -0.74978 0.01868 0.66142 1 0.7898
  2.32643 9.57543 50.73257 0.42574 0.64711 0.63245 1 0.6575
  2.36394 9.20162 43.79832 0.72707 -0.13096 0.67395 1 0.5406
  2.50657 7.78002 17.42756 0.22148 0.75081 0.62227 1 0.4880
  2.38068 9.03470 40.70204 0.71624 0.23814 0.65597 1 0.6503
  2.30863 9.75281 54.02306 -0.39280 0.67231 0.62746 1 0.7235
  2.35717 9.26908 45.04977 0.61809 -0.38958 0.68279 1 0.4112
  2.55124 7.33483 9.16932 0.70233 -0.22140 0.67655 1 0.4659
  2.53584 7.48829 12.01594 0.71515 -0.16530 0.67915 1 0.7773
  2.47907 8.05414 22.51252 0.71410 0.24112 0.65721 1 0.7753
  2.52214 7.62480 14.54822 -0.13789 0.76890 0.62433 1 0.7944
  2.29250 9.91363 57.00618 -0.32567 0.71237 0.62167 1 0.4972
  2.59161 6.93242 1.70458 0.74283 0.13081 0.65657 1 0.4354
  2.32830 9.55676 50.38629 -0.59092 0.50593 0.62837 1 0.4189
  2.35749 9.26581 44.98907 -0.74784 -0.04913 0.66206 1 0.5635
  2.48787 7.96645 20.88589 0.68958 0.32978 0.64477 1 0.4185
